tmdb_id,title,year,genres,overview,poster_path,vote_average,vote_count
803694,Les Enfants des autres,2022,Drame | Comédie,"Rachel a 40 ans, pas d'enfant. Elle aime sa vie : ses élèves du lycée, ses amis, ses ex, ses cours de guitare. En tombant amoureuse d’Ali, elle s’attache à Leila, sa fille de 4 ans. Elle la borde, la soigne, et l’aime comme la sienne.  Mais aimer les enfants des autres, c’est un risque à prendre…",/9LPK8q3EDlk0PEvAQnhUtb6BAJb.jpg,6.7,241
454549,Zombillénium,2017,Comédie | Animation | Fantastique,"Dans le parc d’attractions d’épouvante Zombillénium, les monstres ont le blues. Non seulement, zombies, vampires, loups garous et autres démons sont de vrais monstres dont l’âme appartient au Diable à jamais, mais en plus ils sont fatigués de leur job, fatigués de devoir divertir des humains consuméristes, voyeuristes et égoïstes, bref, fatigués de la vie de bureau en général, surtout quand celle-ci est partie pour durer une éternité... Jusqu'à l'arrivée d'Hector, un humain, contrôleur des normes de sécurité, déterminé à fermer l’établissement. Francis, le Vampire qui dirige le Parc, n’a pas le choix : il doit le mordre pour préserver leur secret. Muté en drôle de monstre, séparé de sa fille Lucie, et coincé dans le parc, Hector broie du noir... Et si il devenait finalement la nouvelle attraction phare de Zombillénium ?",/97OrQruLLUKo3nuOXlb0p3b5c4Z.jpg,7.0,241
1235304,La Venue de l'avenir,2025,Drame | Comédie,"Aujourd’hui, en 2025, une trentaine de personnes issues d’une même famille apprennent qu’ils vont recevoir en héritage une maison abandonnée depuis des années. Quatre d'entre eux, Seb, Abdel, Céline et Guy sont chargés d’en faire l'état des lieux. Ces lointains ""cousins"" vont alors découvrir des trésors cachés dans cette vieille maison. Ils vont se retrouver sur les traces d'une mystérieuse Adèle qui a quitté sa Normandie natale, à 20 ans. Cette Adèle se retrouve à Paris en 1895, au moment où cette ville est en pleine révolution industrielle et culturelle. Pour les quatre cousins, ce voyage introspectif dans leur généalogie va leur faire découvrir ce moment si particulier de la fin du XIXe siècle où la photographie s'inventait et l’impressionnisme naissait. Ce face à face entre les deux époques 2025 et 1895 remettra en question leur présent et leurs idéaux et racontera le sens de : La venue de l’avenir.",/dd0Spq7C2ZluVJrWVt3puMgS3fR.jpg,7.4,236
6444,Tatie Danielle,1990,Comédie | Drame,"À la mort de son principal souffre-douleur, Odile, sa gouvernante, Mme Billard, veuve du colonel Édouard Billard, est secourue par ses charmants neveux. Pour tatie Danielle, le champ de bataille s'élargit et elle va pouvoir exercer sa tyrannie sur ses neveux Billard.",/l04kDrcAoFjllf0EpA0p5wOUkmo.jpg,6.521,234
65592,Princes et Princesses,2000,Drame | Animation | Fantastique | Comédie | Familial | Romance | Mystère | Aventure,"Suite de six contes en théâtre d'ombre. Deux enfants curieux se retrouvent tous les soirs dans un cinéma désaffecté et, avec l'aide d'un vieux technicien, ils inventent et se déguisent puis vivent des histoires dont ils sont les héros: ""la Princesse des diamants""; ""le Garçon des figues""; ""la Sorcière""; ""le Manteau de la vieille dame""; ""la Reine cruelle""; ""Princes et princesses"".",/7VYNvydRgZqkSnTfHsMgZsm39Ic.jpg,7.675,232
1171634,Quand vient l'automne,2024,Drame | Thriller | Comédie,"Michelle, une grand-mère bien sous tous rapports, vit sa retraite paisible dans un petit village de Bourgogne, pas loin de sa meilleure amie Marie-Claude. À la Toussaint, sa fille Valérie vient lui rendre visite et déposer son fils Lucas pour la semaine de vacances. Mais rien ne se passe comme prévu.",/zEhKOyBjwIVAulYMBge09p7zIFy.jpg,6.7,230
1107215,"Ma mère, Dieu et Sylvie Vartan",2025,Drame | Comédie,"En 1963, Esther met au monde Roland, petit dernier d’une famille nombreuse. Roland naît avec un pied-bot qui l’empêche de se tenir debout. Contre l’avis de tous, elle promet à son fils qu’il marchera comme les autres et qu’il aura une vie fabuleuse. Dès lors, Esther n’aura de cesse de tout mettre en œuvre pour tenir cette promesse. À travers des décennies d’épreuves et de miracles de la vie, ce film est le récit d’une histoire vraie, drôle et bouleversante, celle d’un destin incroyable et du plus grand amour qui soit : celui d’une mère pour son enfant.",/sIYUhbkjgedkYuiQ9MW3fzyc7Gf.jpg,6.974,230
99343,Next Floor,2008,Comédie,"Au cours d'un opulent et luxueux banquet, onze convives, servis sans retenue par des valets et des serviteurs attentionnés, participent à un étrange rituel aux allures de carnage gastronomique. Dans cet univers absurde et grotesque, une succession d'événements viendra secouer la procession de cette symphonie d'abondance.",/1HBizk472Kb0SY8NM8XTbig2xpm.jpg,7.09,229
11796,Le Mari de la coiffeuse,1990,Comédie | Drame | Romance,"Le rêve d'Antoine, petit garçon amoureux, est d'épouser une coiffeuse. Il va donc chez le coiffeur aussi souvent que possible. Un jour, par hasard, il découvre la coiffeuse de ses rêves dans un petit salon de coiffure de province...",/fr5i4UNEAITMHTrPI4Tt8ZQ9lbs.jpg,6.794,226
485189,"Plaire, aimer et courir vite",2018,Comédie | Drame | Romance,"1990, Arthur a vingt ans et il est étudiant à Rennes. Sa vie bascule le jour où il rencontre Jacques, un écrivain qui habite à Paris avec son jeune fils. Le temps d’un été, Arthur et Jacques vont se plaire et s’aimer. Mais cet amour, Jacques sait qu’il faut le vivre vite.",/w6XmTBzV5JvrsEtmmepV9u9qIEl.jpg,6.8,226
10401,La Fille sur le pont,1999,Drame | Comédie | Romance,"""Vous avez l'air d'une fille qui va faire une connerie"", déclare l'homme qui s'approche d'Adèle, penchée sur le parapet d'un pont avec une grosse envie de noyer ses malheurs dans la Seine. Il s'appelle Gabor, il est lanceur de couteaux et il a besoin d'une cible. Adèle n'a jamais eu de chance mais, quitte à mourir, autant se rendre utile. Ces deux destins félés qui se rencontrent vont devenir les deux morceaux d'un numéro gagnant. Mais la chance c'est fragile, il suffit qu'Adèle et Babor se tournent le dos, fassent un pas l'un sans l'autre, et elle s'envole.",/zr5lTOvfJwix4UAtNy4pRyCuR6M.jpg,7.018,224
19106,Lascars,2009,Animation | Comédie,"A Condé-sur-Ginette, tout le monde rêve des plages de Santo Rico. Pour Tony Merguez et José Frelate, les deux MC's du quartier, le départ est imminent mais ils se font arnaquer et perdent l'argent des billets. Retour à la case Ginette ! Pour refaire surface, Tony tente de monter un nouveau business en refourguant un peu d'herbe « gentiment » avancé par Zoran, le gangster du tiéquar. José de son côté, déniche un job dans la villa du juge Santiéi, père de la belle Clémence qu'il convoite. Tout aurait pu rouler, si une maîtresse en furie, des policiers énervé et un juge coriace n'en avaient décidé autrement…",/myw0jbvci1Z84dMKMtQkCLBaY5u.jpg,6.645,223
34186,Le Couperet,2005,Comédie | Crime | Drame | Thriller,"Bruno Davert est un cadre très supérieur dans une usine de papier. S'étant fait licencier avec quelques centaines de ses collègues pour cause de délocalisation, il est prêt à tout pour retrouver un poste à son niveau, même à tuer ses concurrents.",/f79n2rX4vUJMh8QC83p018SQTci.jpg,6.912,222
550738,Spycies,2020,Animation | Comédie | Action | Aventure | Familial,"Un duo fantaisiste d’agents secrets, composé de l’exigeant mais rebelle Vladimir et d’Hector le geek vaurien, tient le sort du monde entre ses pattes : suite au vol de la radiésite, matériau classé top secret sur une plateforme offshore, le tandem devra sauver la planète d’une menace climatique au cours de son enquête, menée tambour battant !",/jvv313GJcCYbPbRDqKt2Vi3BDzt.jpg,7.355,220
912520,Simple comme Sylvain,2023,Romance | Comédie | Drame,"Sophia est professeure de philosophie à Montréal et vit en couple avec Xavier depuis 10 ans. Sylvain est charpentier dans les Laurentides et doit rénover leur maison de campagne. Quand Sophia rencontre Sylvain pour la première fois, c’est le coup de foudre. Les opposés s’attirent, mais cela peut-il durer ?",/5n86g2HpxLyz7F0AMRMFSy4hVko.jpg,7.059,220
12709,Ridicule,1996,Comédie | Drame | Romance,"À travers les aventures de Grégoire Ponceludon de Malavoy, issu d'une famille d'ancienne noblesse tombée dans la précarité, une étude de la cour de Louis XVI et ses antichambres à Versailles en 1780, où déjà la spiritualité avait pour ennemi mortel le ridicule.",/hdReIesReikZe5dMLwf8JLBcXAG.jpg,6.92,219
462503,Les Grands Esprits,2017,Comédie | Drame,"François Foucault, la quarantaine, est professeur agrégé de lettres au lycée Henri IV à Paris. Une suite d’événements le force à accepter une mutation d’un an dans un collège de banlieue classé REP+. Il redoute le pire. À juste titre.",/kZZFnOKqtGh3LA5BxjzPIxXVfsF.jpg,6.5,217
1102938,Le Roman de Jim,2024,Comédie | Drame,"Aymeric retrouve Florence, une ancienne collègue de travail, au hasard d’une soirée à Saint-Claude dans le Haut-Jura. Elle est enceinte de six mois et célibataire. Quand Jim naît, Aymeric est là. Ils passent de belles années ensemble, jusqu'au jour où Christophe, le père naturel de Jim, débarque... Ça pourrait être le début d’un mélo, c’est aussi le début d’une odyssée de la paternité.",/4KKoLrfblH2AydjwI2vJS8tE3P2.jpg,6.864,217
512418,Monsieur je-sais-tout,2018,Comédie | Drame,"Vincent Barteau, un homme solitaire et très sûr de lui, entraîne une équipe de jeunes footballeurs au centre de formation de La Rochelle. Les enfants, ce n'est pas sa tasse de thé. Or, un soir, rentre dans sa vie son neveu Léonard, atteint du syndrome d'Asperger. Ils vont d'abord se jauger, se fuir, avant de s'épauler pour avoir une vie meilleure.",/29NQpKqPW5wK9cUs8VpaJDGjHk0.jpg,6.8,215
580600,"Terra Willy, planète inconnue",2019,Animation | Comédie | Aventure | Familial,"Suite à la destruction de leur vaisseau, le jeune Willy est séparé de ses parents avec lesquels il voyageait dans l’espace. Sa capsule de secours atterrit sur une planète sauvage et inexplorée. Avec l’aide de Buck, un robot de survie, il va devoir tenir jusqu’à l’arrivée d’une mission de sauvetage. En attendant, Willy, Buck et Flash, une créature extra‐terrestre avec laquelle ils se sont liés d’amitié, partent à la découverte de la planète, de sa faune, sa flore… mais aussi de ses dangers.",/9i8VCKTd9Xh74VlyTjGPW1V2C1i.jpg,7.2,214
2455,Vivement dimanche !,1983,Comédie | Crime | Mystère,"À Hyères, dans le Var, Julien Vercel, possède et exploite une agence immobilière. Il est soupçonné, lors d'une partie de chasse, d'avoir assassiné M. Massoulier qui était l'un des amants de Marie-Christine, sa femme. Les faits sont contre lui, d'autant que peu de temps après, Marie-Christine est, elle aussi, assassinée au domicile conjugal. Le commissaire Santelli est chargé d'instruire. Caché dans son agence, Julien Vercel demande à Barbara Becker, sa secrétaire à la personnalité marquée, de mener l'enquête. De péripétie en péripétie, de rebondissement en rebondissement, Barbara s'approche du vrai coupable.",/4uPbhZwr98CKSAebgAW1ZNMZy1k.jpg,7.075,214
35797,Coup de torchon,1981,Comédie | Crime | Drame,"1938. En Afrique occidentale française. Lucien Cordier est l'unique policier d'une petite ville coloniale. Méprisé de tous pour sa lâcheté et sa veulerie, il est l'objet de moqueries et de railleries. Lorsque son officier supérieur lui fait prendre conscience de sa médiocrité, il va peu à peu se transformer en impitoyable assassin et se débarrasser de tous ses tourmenteurs, femme et maîtresse comprises par un jeu diabolique qui consiste à faire accuser d'autres que lui avant de les éliminer jusqu'à ce qu'il reste seul.",/462EUj6A7mPPy2X0ZvpgKvBDKrs.jpg,7.0,212
712152,Un triomphe,2020,Comédie | Drame,"Un acteur en galère accepte pour boucler ses fins de mois d'animer un atelier théâtre en prison. Surpris par les talents de comédien des détenus, il se met en tête de monter avec eux une pièce sur la scène d’un vrai théâtre. Commence alors une formidable aventure humaine.",/3I0a0V6ahuXOQPG5ztnbgGL8vEf.jpg,7.0,211
513302,Minuscule 2 - Les Mandibules du bout du monde,2019,Animation | Aventure | Familial | Comédie,"Alors que l’hiver s’installe dans les montagnes du Mercantour, une très jeune coccinelle se laisse enfermer par accident à l’intérieur d’une boîte en carton remplie de pots de châtaignes. Elle se retrouve embarquée à destination de la Guadeloupe où elle va faire des rencontres surprenantes et affronter tous les dangers. Mais c’est sans compter sur son aïeul la Coccinelle qui a bien décidé de la retrouver et de la ramener à la maison saine et sauve.",/xYOD9vaXc6vx0ZkWsX2lKV73j8l.jpg,7.0,211
40623,Panique au village,2009,Aventure | Animation | Comédie | Familial | Fantastique,"Coboy et Indien veulent souhaiter un joyeux anniversaire à Cheval. Le cadeau ? Un barbecue à faire soi-même ! Belle idée, sauf que la commande de briques dérape et qu'ils en reçoivent... un milliard ! Ce n'est plus un anniversaire, c'est un raz de marée !",/1IYHqB7hT6TVFdrOP8aMxnPU4KN.jpg,7.509,211
268523,Libre et assoupi,2014,Comédie,"Sébastien n'a qu'une ambition dans la vie : ne rien faire. Son horizon, c'est son canapé. Sa vie il ne veut pas la vivre mais la contempler. Mais aujourd’hui, si tu ne fais rien… tu n’es rien. Alors poussé par ses deux colocs, qui enchaînent stages et petits boulots, la décidée Anna et le pas tout à fait décidé Bruno, Sébastien va devoir faire… un peu.",/t3w7bVAlihvm0uYbhWNptAJKgVc.jpg,6.5,206
39543,Mon oncle d'Amérique,1980,Comédie | Drame | Romance,Le professeur Laborit part de l'exemple de trois destinées pour illustrer ses théories scientifiques sur le comportement humain.,/yTGFPF06NBaglzK3vAqmoNvoNwU.jpg,7.007,204
600479,Une sirène à Paris,2020,Romance | Fantastique | Drame | Comédie,"Crooner au cœur brisé, Gaspard s’était juré de ne plus retomber amoureux. Quant à Lula, jolie sirène, elle n’a que le chant pour se défendre des hommes, en faisant s’emballer leur cœur jusqu’à l’explosion. Lorsque la Seine en crue vient déposer Lula au pied du Flowerburger, la péniche-cabaret où chante Gaspard, c’est un mini-tsunami qui va bouleverser leur existence. Lui, l’homme qui a souffert d’avoir trop aimé, et elle, la créature qui n’a jamais connu l’amour, vont apprendre à se connaître. Et à chanter d’une même voix…",/ckFZCD9l0NQBeGvTicxpcHrDEq6.jpg,6.6,203
957770,Sage homme,2023,Comédie | Drame,"Léopold, 19 ans, rate le concours d’entrée à médecine. Il décide d’entrer à l’école des sages-femmes en cachant la vérité à son entourage, dans le but de réintégrer médecine plus tard grâce à une passerelle. Alors qu’il s’engage sans convictions dans ce milieu exclusivement féminin, sa rencontre avec Nathalie, sage-femme d’expérience au caractère passionné, va changer son regard sur cet univers fascinant et bouleverser ses certitudes.",/fkqircM2kwdNyG4Gm911u1AtlpD.jpg,7.1,201
515047,La Chute de l'empire américain,2018,Comédie | Crime | Drame | Thriller,"À 36 ans, malgré un doctorat en philosophie, Pierre-Paul Daoust est chauffeur pour une compagnie de livraison. Un jour, il est témoin d'un hold-up qui tourne mal, faisant deux morts parmi les gangsters. Il se retrouve seul avec deux énormes sacs de sport bourrés de billets. Des millions de dollars. Le pouvoir irrésistible de l’argent va bousculer ses valeurs altruistes et mettre sur sa route une escort girl envoûtante, un ex-taulard perspicace et un avocat d’affaires roublard.",/8hNoa3IBnQB2GukY7R1AEeCq7Ho.jpg,6.51,200
676705,Pil,2021,Animation | Aventure | Fantastique | Comédie | Familial,"Pil, une petite orpheline, vit dans les rues de la cité de Roc-en-Brume. Avec ses trois fouines apprivoisées, elle survit en allant chiper de la nourriture dans le château du sinistre régent Tristain, qui usurpe le trône. Un beau jour, pour échapper aux gardes qui la poursuivent, Pil se déguise en enfilant une robe de princesse. La voilà alors embarquée malgré elle dans une quête folle et délirante pour sauver Roland, l’héritier du trône victime d’un enchantement et transformé en… chapoul (moitié chat, moitié poule). Une aventure qui va bouleverser tout le royaume et apprendre à Pil que la noblesse peut se trouver en chacun de nous.",/abPQVYyNfVuGoFUfGVhlNecu0QG.jpg,6.7,199
398939,C'est tout pour moi,2017,Comédie,"Lila n’a qu’un rêve en tête: devenir une artiste, n’en déplaise à son père. Passionnée et déterminée, elle part à la conquête de Paris. Entre galères et désillusions, elle se bat pour s’imposer dans ce milieu. Réussira-t-elle à avoir un jour son nom en haut de l’affiche, et regagner enfin la fierté de son père?",/7iawovuxzAurX1OGhG5NtikU042.jpg,6.5,198
366548,Les Dissociés,2015,Comédie,"Un matin, Lily et ben se réveillent côte à côte dans des corps qui ne sont pas les leurs. Et Magalie, une petite fille dans le corps d'un grand barbu, les attend dans la chambre d'ami. C'est le début d'une aventure rocambolesque, parfois parcours initiatique, où les corps et les identités s'inverseront au gré d'une simple accolade.",/sO1L1imez0iS1Alrhgir23b9nVn.jpg,7.295,198
893372,Une belle course,2022,Comédie | Drame,"Madeleine, 92 ans, appelle un taxi pour rejoindre la maison de retraite où elle doit vivre désormais. Elle demande à Charles, un chauffeur un peu désabusé, de passer par les lieux qui ont compté dans sa vie, pour les revoir une dernière fois. Peu à peu, au détour des rues de Paris, surgit un passé hors du commun qui bouleverse Charles. Il y a des voyages en taxi qui peuvent changer une vie…",/bmS09aAOFfUZ7QdzchHbBRITqac.jpg,7.103,194
336199,Asphalte,2015,Drame | Comédie,"L'ascenseur d'un immeuble HLM tombe régulièrement en panne. Ce problème, ainsi que divers événements inattendus, ont un impact sur les résidents de l'immeuble : nous suivons quelques jours de la vie de certains d'entre eux : Sternkowitz du 1e étage, le jeune Charly, Jeanne, une comédienne ayant eu son heure de gloire, et Mme Hamida, une mère algérienne chaleureuse",/rzMW3vJLvfFwMHlTXQRJBl7eamo.jpg,6.858,194
56418,La Source des femmes,2011,Comédie | Drame,"Dans un petit village d'un pays du Maghreb, Leila, une jeune femme d'une vingtaine d'année milite pour l'abandon de la corvée d'eau. Les hommes ne font rien, alors qu'elles, les femmes, assument la totalité des tâches. Leila propose de faire la grève de l'amour. Plus de câlins ni de sexe jusqu'à ce que les hommes construisent un conduit pour amener l'eau au village.",/yqhYU6yLYqOopCT66rQDFUMc6Ck.jpg,6.56,192
32389,Logorama,2009,Animation | Crime | Comédie | Action,"Une course poursuite effrénée, des animaux sauvages lâchés dans la ville, une prise d'otage qui tourne au drame... et bien plus encore dans Logorama !",/ilIE1I3Lr8lly9bDpruB7kIjWLJ.jpg,7.106,188
75491,"Le Chat du rabbin, le film",2011,Comédie | Animation,"Le rabbin Sfar vit avec sa fille Zlabya et un chat espiègle. Un beau jour, le chat se met parler pour ne dire que des mensonges ! Le rabbin décide alors d'éloigner le chat de Zlabya, mais celui-ci, fou amoureux de sa petite maîtresse, est prêt à tout pour rester auprès d'elle… C'est le début de l'aventure !",/9Soz10yLjrZqH9EueWQ7B37RKXQ.jpg,7.029,188
1254808,Nouvelle Vague,2025,Comédie | Drame | Histoire,"Ceci est l’histoire de Godard tournant « À bout de souffle », racontée dans le style et l’esprit de Godard tournant « À bout de souffle ».",/pEcAfVyp2XRRoMvlkUdHvgbFqNW.jpg,7.353,187
60194,Le Coup du parapluie,1980,Comédie | Crime,"Grégoire Lecomte, acteur à mi-temps raté mais dragueur à plein temps, se retrouve confondu avec un dangereux tueur à gages et accepte le contrat de ce dernier, pensant qu'il est engagé pour un rôle dans une grosse production. Mais le contrat implique de tuer Otto Krampe, dit ""La Baleine"", un trafiquant d'armes qui a vendu à prix d'or à un pays d'Afrique des armes hors d'usage. Pensant qu'il s'agit d'un accessoire pour son personnage, Grégoire se voit confier un parapluie pourvu d'une seringue hypodermique rétractable libérant un venin foudroyant, qui est l'arme pour exécuter son contrat, ce qu'il ignore.  Entre ses nombreuses maîtresses qui se succèdent dans un agenda bien rempli, Grégoire s'envole pour Saint-Tropez où il est attendu à l'hôtel-boîte de nuit le Byblos, établissement qui sera le cadre de ce qu'il croit être un film, mais qui n'est autre que le lieu loué par Otto Krampe pour fêter son anniversaire. Et ce pourrait bien être son dernier...",/3f7UNkeynETv3Pzvy5IQDEkSVQC.jpg,6.856,187
40627,Cuisine et Dépendances,1993,Comédie | Drame,"Jacques et Martine, couple de bourgeois ordinaires, invitent à dîner deux amis perdus de vue depuis dix ans : un écrivain et journaliste à succès et sa femme, Charlotte, entièrement dévouée à sa carrière. Parmi les invités figurent aussi Georges, le copain hébergé, et Fred, le frère de Martine, avec sa copine Marylin. Invoquant un embouteillage, l'invité et sa femme Charlotte arrivent avec une heure quinze de retard.",/kG5JDY39xLXvtzymmIrppSlNGm3.jpg,7.0,185
78206,Poulet aux Prunes,2011,Comédie | Drame,"Dans le Téhéran des années 50, Nasser Ali Khan, célèbre musicien, se meurt depuis que son violon est brisé. Depuis son lit, il se repasse le film de sa vie, discute avec Azraël, l'Ange de la Mort, imagine l'avenir de ses enfants..., revit la magnifique histoire d'amour qui a nourri son génie, sa musique.",/fj7DKP9Bpzxf2lOAWOyLWR0khff.jpg,7.038,184
36719,Les Enfants du marais,1999,Comédie | Drame,"« On est des gagne-misère, mais on n'est pas des peigne-culs », telle est la philosophie de Garris, homme simple, ancien de la « der des der », généreux et quelque peu poète qui vit au bord d'un étang, dans le marais, avec son ami Henri dit Riton, qui élève trois enfants issus de son second mariage. Riton, souvent mélancolique, noie son chagrin dans le vin rouge en pensant et radotant sur son ex-femme, Barbara, partie sans crier garde. Autour d'eux il y a également Amédée, un rentier, rêveur passionné de lecture et de musique, Hyacinthe dit Pépé, un ancien du marais devenu riche et Tane, le conducteur du petit train local. Un jour, Garris rencontre une jeune femme, Marie et Riton s'en prend au champion de boxe Joseph « Jo » Sardi qui ne cultive pas le pardon...",/9tEvO0H3Eg43MJQm4t1ChukCu8d.jpg,7.075,179
589978,Fahim,2019,Drame | Familial | Comédie,"Forcé de fuir son Bangladesh natal, le jeune Fahim et son père quittent le reste de la famille pour Paris. Dès leur arrivée, ils entament un véritable parcours du combattant pour obtenir l’asile politique, avec la menace d’être expulsés à tout moment. Grâce à son don pour les échecs, Fahim rencontre Sylvain, l’un des meilleurs entraîneurs d’échecs de France. Entre méfiance et attirance, ils vont apprendre à se connaître et se lier d’amitié. Alors que le Championnat de France commence, la menace d’expulsion se fait pressante et Fahim n’a plus qu’une seule chance pour s’en sortir: être Champion de France.",/u3QADuxXvHrddLGBAWmQdaFfXAw.jpg,6.9,179
305455,Le Père Noël,2014,Comédie,"En cette nuit de Noël, Antoine, six ans, n’a qu’une idée en tête : rencontrer le Père Noël et faire un tour de traîneau avec lui dans les étoiles… Alors quand celui-ci tombe comme par magie sur son balcon, Antoine est trop émerveillé pour voir en ce Père Noël un cambrioleur déguisé, qui dérobe les bijoux dans les appartements des beaux quartiers. Et malgré tous les efforts du Père Noël pour se débarrasser d’un Antoine déterminé, ils vont former alors un duo invraisemblable, parcourant Paris de toit en toit, chacun à la recherche de son rêve.",/nrTkGBBktQnssw9zw6Sgta3vUu4.jpg,6.7,176
539531,It Must Be Heaven,2019,Comédie | Drame,"E.S. fuit la Palestine à la recherche d'une nouvelle terre d'accueil, avant de réaliser que son pays d'origine le suit toujours comme une ombre. La promesse d'une vie nouvelle se transforme vite en comédie de l'absurde. Aussi loin qu'il voyage, de Paris à New York, quelque chose lui rappelle sa patrie.  Un conte burlesque explorant l'identité, la nationalité et l'appartenance, dans lequel se pose une question fondamentale : où peut-on se sentir « chez soi » ?",/hTbMGlx7atKkVe22lQchUyZPfoR.jpg,6.511,176
989224,"Toni, en famille",2023,Comédie | Drame,"Antonia, dite Toni, élève seule ses 5 enfants. Elle chante aussi le soir, dans des bars, car il faut bien nourrir sa famille. Toni a du talent. Elle a enregistré un single qui a cartonné. Mais ça, c'était il y a 20 ans. Aujourd'hui ses deux aînés s'apprêtent à rejoindre l'université. Alors Toni s'interroge : que fera-t-elle quand toute sa progéniture aura quitté le foyer ?",/kLtdTVkjB5e9ynoUmDTz7W99P3V.jpg,6.604,173
1000603,Les Petites Victoires,2023,Comédie,"Entre ses obligations de maire et son rôle d'institutrice au sein du petit village de Kerguen, les journées d’Alice sont déjà bien remplies. L’arrivée dans sa classe d’Émile, un sexagénaire au caractère explosif, enfin décidé à apprendre à lire et à écrire, va rendre son quotidien ingérable. Surtout qu’Alice, qui n'avait rien vu venir, va devoir aussi sauver son village et son école.",/7abkBKQ65ktmLus53D8d9BVEDvp.jpg,6.711,173
18499,Le Déclin de l'empire américain,1986,Comédie | Drame,"Tandis que Rémy, Pierre, Claude et Alain, professeurs à la faculté d'histoire, préparent un dîner de gourmets, leurs compagnes, Dominique, Louise, Diane et Danielle, s'entraînent dans un club de musculation esthétique. Les hommes discutent des femmes, les femmes discutent des hommes. De ces deux conversations jaillissent le mensonge d'une époque et la volonté pour chaque protagoniste d'un bonheur individuel sans arrêt bafoué.",/yiB0npZSO1MZ6UwAVKOgOuJEyYt.jpg,6.728,173
8892,Un conte de Noël,2008,Comédie | Drame,"À l'origine, Abel et Junon eurent deux enfants, Joseph et Elizabeth. Atteint d'une maladie génétique rare, le petit Joseph devait recevoir une greffe de moelle osseuse. Elizabeth n'était pas compatible, ses parents conçurent alors un troisième enfant dans l'espoir de sauver Joseph. Mais Henri qui allait bientôt naître, lui non plus, ne pouvait rien pour son frère – et Joseph mourut à l'âge de sept ans. Après la naissance d'un petit dernier, Ivan, la famille Vuillard se remet doucement de la mort du premier-né…",/1dNGVTsmDM84wPAmHgZioVDrwX.jpg,6.8,171
43612,Le bonheur est dans le pré,1995,Comédie,"Le jour de ses 65 ans, Francis Bergeade, industriel dans la balayette et siège de toilettes, a bien cru qu'il allait mourir. Et ça serait bien fait pour ses ingrats d'employés et ses emmerdeuses de femme et fille. Mais tout a recommencé comme avant, jusqu'au jour où une coïncidence incroyable qu'il va saisir, avec la complicité de son fidèle ami Gérard. La mort n'avait pas voulu de lui, le bonheur arrivait dans le Gers en prétendant être un homme disparu, dont il est le sosie physique parfait et pour lequel un avis de recherche a été lancé par une émission télévisée.",/tjHn19RpFMBmzQx58SBO40nLvhu.jpg,6.809,170
757999,Presque,2022,Comédie | Drame,"Lausanne. Louis est directeur d’une société de pompes funèbres. Célibataire endurci, à 58 ans il se consacre entièrement à son métier et ne peut se résoudre à prendre sa retraite. Igor a 40 ans, un esprit vif dans un corps handicapé : il est infirme moteur cérébral. Igor livre des légumes bios sur son tricycle pour payer son loyer et passe le reste de son temps dans les livres, à l’écart du monde, avec ses compagnons de route, Socrate, Nietzsche et Spinoza. Par un hasard qui n’appartient qu’à la vie les chemins de Louis et d’Igor se croisent. Sur un coup de tête Louis décide d’emmener Igor avec lui. Ils partent tous deux en corbillard conduire la dépouille d’une vieille dame, Madeleine, au pied des Cévennes. A travers ce périple égrainé de rencontres, Louis et Igor vont s’épauler pour conquérir pas à pas un art de vivre, une liberté quant au regard de l’autre, nous délivrant ainsi une leçon ultime : aimer la vie telle qu'elle se donne et se départir de soi.",/nWJ5QmXg7feIC8hNvBA11KbIU5p.jpg,7.243,167
1071064,L'Amour c'est surcoté,2025,Comédie | Romance,"Diagnostiqué “nul avec les meufs” depuis son plus jeune âge, Anis mène une existence charnelle placée sous le signe du calme plat. Trois ans jour pour jour après la perte d’Isma, son meilleur ami et mentor, il prend son courage à deux mains et se décide enfin à sortir faire de nouvelles rencontres. Sauf qu’en abordant Madeleine, Anis ignore que débute une grande aventure. Un truc inattendu.",/zqQAQ8IYH5kUs4OtEfjlNmrMdIA.jpg,6.695,164
735726,Tout s’est bien passé,2021,Comédie | Drame,"À 85 ans, le père d'Emmanuèle est hospitalisé après un accident vasculaire cérébral. Quand il se réveille, diminué et dépendant, cet homme curieux de tout, aimant passionnément la vie, demande à sa fille de l'aider à mourir.",/lJ3LYXZlpHL5BstJbBu41cQ6wOg.jpg,6.61,163
54544,Un crime au Paradis,2001,Comédie,"Jojo Braconnier ne peut plus supporter sa femme alcoolique, mauvaise et littéralement invivable. Il découvre à la télévision un reportage sur Maître Jacquard, un avocat brillant qui vient d'obtenir son vingt-cinquième acquittement. Jojo le rencontre et lui avoue le meurtre de sa femme, un crime qu'il n'a pas commis. De façon très adroite, il obtient des explications de l'avocat sur la façon dont il aurait dû agir pour obtenir les circonstances atténuantes, voire même l'acquittement. De retour chez lui, Jojo suit à la lettre les « recommandations » de Maître Jacquard et tue son épouse.",/umh4zuxGoEWuKwy2Sz7hHxFIzsy.jpg,6.597,160
